"seed","gen","variable","value","xAM","GWAS","Trait_1","Trait_2","pair","traits"
7,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0187075351015233,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
8,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.019577857027275,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
9,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.0168897577438933,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
10,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0139539164340531,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
11,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.0141191258791331,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
12,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0375366480990534,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
13,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0192739315662657,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
14,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.0163960362052462,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
15,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.00152623388343495,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
16,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.0419260602574366,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
17,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.0321420277677939,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
18,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.00993255633746056,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
19,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.047502307595909,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
20,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0128467856618201,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
21,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0122504821557235,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
22,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.00244846733067801,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
23,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.00661974432817185,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
24,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.00428920460558084,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
25,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0110652598486567,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
26,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.0421226759767907,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
27,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0394217849910756,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
28,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.032347639575485,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
29,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.029182039412836,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
30,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.0223512538901638,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
31,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0255251017461417,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
32,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0123332340815927,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
33,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0241185464334002,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
34,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.0380808562568015,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
35,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.0286242241417831,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
36,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.00850897867105718,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
37,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.0210907611247761,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
38,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.0301771794206421,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
39,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.00093998700126938,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
40,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0316631536748116,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
41,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0201276492293702,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
42,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.0213255369330253,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
43,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0367916136447327,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
44,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.00302355101693453,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
45,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0134623927330693,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
46,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0150935720261521,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
47,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.00987319570331626,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
48,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.00992819001053202,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
49,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.0353008491331368,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
50,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.00956158063664602,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
1,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0925194500324749,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
2,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0612510332069381,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
3,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0732849534194568,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
4,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.06750582519284,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
5,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0893839351468696,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
6,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0671835195914124,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
7,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0677543711134653,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
8,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0713822952482276,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
9,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0531621552084517,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
10,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0811608188910601,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
11,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.118160756896553,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
12,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.102192376977498,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
13,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.101994226540006,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
14,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.074340439460789,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
15,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.10116531316638,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
16,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0753232966490124,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
17,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0974301354199578,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
18,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.113729767788242,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
19,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0885650565673626,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
20,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.100176759700184,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
21,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0448631873766329,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
22,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0925667318262379,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
23,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0514002951993014,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
24,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0495216231055539,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
25,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.117712907285632,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
26,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0771336264317586,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
27,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0901592863378913,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
28,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0556209787228797,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
29,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0764460725856579,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
30,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0278407714305596,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
31,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.11012287836359,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
32,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0314799900291575,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
33,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0209301927307173,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
34,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0577120599135308,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
35,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.124705127232384,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
36,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0405177253216877,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
37,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0655596441318964,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
38,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0874222861884723,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
39,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0759315384786231,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
40,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0977431152140397,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
41,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0655440127033171,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
42,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0480388721442136,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
43,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0639128520253347,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
44,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0625676981195508,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
45,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0676524913761794,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
46,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0404904059207877,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
47,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0134828871188977,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
48,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0805943840746632,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
49,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.059972283038355,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
50,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0999231755732792,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
1,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0975065786052938,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
2,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0844902338078521,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
3,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0837530381775169,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
4,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.128618812961227,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
5,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0918782688839756,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
6,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.144091990483267,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
7,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.108101358801411,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
8,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.144224384988531,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
9,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0640710941433271,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
10,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.142390301403944,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
11,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.16345104027303,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
12,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.148491702020277,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
13,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.157490532959685,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
14,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.104602591533993,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
15,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.028132951149169,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
16,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.090322543637058,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
17,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.144627679286386,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
18,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.12948319685203,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
19,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0999139346857621,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
20,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.15214279650751,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
21,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0899640013155172,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
22,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.133692107183316,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
23,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0907633308774762,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
24,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.124127893859902,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
25,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.148750511325411,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
26,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0895573396993514,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
27,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0776156968637671,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
28,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.121340983124527,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
29,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.105329525480886,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
30,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.135484358116062,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
31,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0992427828500054,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
32,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.135320162738775,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
33,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0708585549165354,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
34,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.114555053141393,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
35,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.107741464525767,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
36,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.126056571820063,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
37,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.105011325831198,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
38,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.161809808826901,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
39,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.140924640553207,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
40,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.135347282998478,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
41,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.117352004819516,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
42,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.102986652473687,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
43,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.158183399806522,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
44,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.121338946503858,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
45,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.124249423980197,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
46,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.111332232377746,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
47,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0691817728596335,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
48,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0919000381578262,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
49,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0943912317799188,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
50,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.111442090045982,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
1,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.162535856619108,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
2,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.127589994544041,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
3,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.125689839845804,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
4,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.118783855821243,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
5,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.11422988622418,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
6,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.141266488211981,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
7,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0902083868320167,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
8,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.224541797922955,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
9,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.10053636974916,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
10,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.130207379201737,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
11,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.195766327323855,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
12,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.14927670737969,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
13,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.170420458034231,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
14,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.146846440690941,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
15,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0752851763515054,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
16,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.114466505792161,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
17,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.174287289372072,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
18,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.13853583782925,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
19,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.130325369961295,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
20,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.124351137187295,"2-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
