,Trait1,Trait2,r.xmate.ivw,se.xmate.ivw,p.xmate.ivw,r.wmate.ivw,se.wmate.ivw,p.wmate.ivw,r.female:female,r.female:male,r.male:female,r.male:male,se.female:female,se.female:male,se.male:female,se.male:male,p.female:female,p.female:male,p.male:female,p.male:male
343,evening_chronotype,number_full_brothers,-0.0117868834209491,0.00354826316657763,0.000894150377587604,-0.019270966557355,0.00354779413336688,5.57832833646442e-08,-0.0136226789373642,-0.0118848193227376,-0.0116889470668829,-0.0249167951948081,0.00501788486271669,0.00501799609965889,0.00501800768644716,0.0050167924754915,0.00663394616317667,0.0178680693945863,1,6.83916088375889e-07
344,evening_chronotype,number_full_sisters,-0.0121953183773297,0.00354824483263615,0.000588195060300133,-0.0221005936284065,0.00354763946591911,4.67443530664774e-10,-0.0235065236790857,-0.0129348971269898,-0.0114557129405311,-0.0206944887313321,0.00501696387742718,0.00501793069889872,0.00501802123219491,0.005017275831346,2.8032743868418e-06,0.00994858518456288,1,3.72059879466232e-05
345,evening_chronotype,PEF,0.00509372367181567,0.00354846123669196,0.151152086057992,-0.00150409584806544,0.0035485008766753,0.671662107671237,0.000140692506107273,0.00392616135641746,0.00626125821209952,-0.00314886792611158,0.00501835048082974,0.00501831185205641,0.00501825216144603,0.00501832565103646,0.977633892237866,0.434003614384265,1,0.530352305266654
346,evening_chronotype,pulse,-0.00615984612339879,0.00354843521098973,0.0825756649406071,0.0244603566460516,0.00354744653449457,5.37887209877201e-12,0.0235581730481118,-0.00415137485600826,-0.0081682179981242,0.0253624605668323,0.0050169577762791,0.00501830728740229,0.00501818311606992,0.00501673623280972,2.66570710615449e-06,0.408102589564019,1,4.31011794709718e-07
347,evening_chronotype,pw_peak_to_peak_time,0.0076849002696649,0.00354838248493055,0.0303304920088124,-0.0112217163441833,0.00354824416313026,0.00156361064351189,-0.0160918291963229,0.0112394525050461,0.00412995958381673,-0.00635053852375683,0.00501770074510529,0.00501803354818668,0.00501830773240089,0.00501824933609579,0.00134227407584989,0.0251086316224079,1,0.205703572404805
348,evening_chronotype,pw_reflection_index,0.00187765536377531,0.00354848770285339,0.596706657772606,-0.0129420647296791,0.00354811893020394,0.000264716941947719,-0.00567916189871959,-0.00110012422036571,0.00485536835179482,-0.0202022375106785,0.00501826960171636,0.00501834749370857,0.00501829137734088,0.00501732635528162,0.25776857320225,0.826479480100574,1,5.67196198764255e-05
349,evening_chronotype,seated_height,0.00438646893738402,0.0035483897525932,0.216389516922293,0.0103644098906048,0.00354824852212453,0.00348917416006523,0.0166701289241928,0.0113399479514044,-0.00256785851381146,0.00405704187188694,0.00501765319930837,0.00501802785418663,0.00501833398522592,0.0050183092303344,0.0008936053748058,0.023836479996852,1,0.418837594436658
350,evening_chronotype,self_reported_health,0.00624068340494077,0.00354832214936264,0.0786165411663727,-0.0830008824178937,0.00353615945070043,7.87426674645706e-122,-0.0907074170863399,0.0144100658644362,-0.00193036533115608,-0.0752744429651093,0.00499766280744889,0.00501782947320717,0.00501834118052294,0.00500411273947397,2.54511852271648e-73,0.00408392361068814,1,5.34488002816547e-51
351,evening_chronotype,sleep_duration,-0.0246827084561566,0.00354741944036585,3.45300198935115e-12,0.0436734612356756,0.00354512361911119,7.13056295359269e-35,0.0440799717577307,-0.026952451515343,-0.0224124563404319,0.0432669217881009,0.0050134727221776,0.00501652744751226,0.00501708996777579,0.0050136510874541,1.52282536766961e-18,7.79887445923978e-08,0.0161701582309392,6.36870662155683e-18
352,evening_chronotype,SRT_left,0.000460703478358469,0.00354850925587094,0.896700810906412,-0.0105154260101674,0.00354821350218489,0.00304079823262979,-0.00300720540020692,0.000279848417406903,0.000641558479034268,-0.0180212760799496,0.00501832783926068,0.00501835033399091,0.00501834949772749,0.00501753556852722,0.549013265035664,0.955529280431126,1,0.000328976320789658
353,evening_chronotype,SRT_right,-0.00263070677119565,0.00354849489270111,0.458476113712027,-0.0135784820178825,0.00354817603058265,0.000129772077877878,-0.0116620466792063,-0.0014392103705671,-0.00382218823305397,-0.0154947178611853,0.00501800926269501,0.00501834533317343,0.00501831387351363,0.00501774807577555,0.0201284507841305,0.77427475207632,1,0.00201659315789692
354,evening_chronotype,standing_height,0.0148181745796263,0.00354810553631833,2.96207773271196e-05,0.00759057571594345,0.00354840693042116,0.0324234985740466,0.00813795571572842,0.0176809450032195,0.0119549182041515,0.00704318661818492,0.0050181843542938,0.0050175660613096,0.00501799190618049,0.00501822605760669,0.104876983356979,0.000425868633512379,1,0.160469297023699
355,evening_chronotype,systolic,2.13638714348338e-06,0.0035485076283211,0.999519631802084,-0.00630357149069863,0.00354841949465129,0.0756596264627365,-0.00963513324621354,0.00108022076272459,-0.00107594799836981,-0.002971729842639,0.00501811758381604,0.00501834760259782,0.00501834762571436,0.00501832837147435,0.0548563087416298,0.829570184620758,1,0.553736614824108
356,evening_chronotype,triglycerides_fasting_adj,-0.00481687603643249,0.00354845258547809,0.174635668495446,0.0265751840555947,0.0035471712058286,6.78643740066427e-14,0.0335015470865569,-0.0018196586732301,-0.00781392032116917,0.0196437141779098,0.00501553355783003,0.00501834222221547,0.00501819732456434,0.00501738220779841,2.4281937392007e-11,0.716904481351213,1,9.05055386556845e-05
357,evening_chronotype,triglycerides_fasting_statin_adj,-0.00526317736072022,0.00354844424844653,0.138011936082146,0.0277095481212903,0.00354706712299558,5.63052253669649e-15,0.0344205489807541,-0.00223275684133682,-0.00829340455238411,0.0209935480513682,0.00501537684335152,0.00501833802173338,0.00501817794505209,0.0050172445421681,6.84153807390935e-12,0.656380297870549,1,2.86687761003896e-05
358,evening_chronotype,waist_circumference,-0.0038300907242363,0.00354847725632686,0.280426482392621,0.0361877968858497,0.0035454366201522,1.84735280439191e-24,0.0566932799793086,-0.00573026339863615,-0.00192986273105112,0.0156212139581157,0.00501027922926484,0.00501826813874615,0.00501834118539113,0.00501773819835598,1.22248204112851e-29,0.25351050896692,1,0.00185203081526033
359,evening_chronotype,waist_hip_ratio,-0.00863577373094007,0.00354837529078687,0.0149442967395166,0.0299805373129218,0.00354674621452342,2.83986061619819e-17,0.0397136999948137,-0.00971830511044942,-0.00755320186678378,0.0202359914328186,0.0050143915529339,0.00501811354470398,0.00501820737785268,0.00501732292968548,2.43761916731674e-15,0.0527958239823878,1,5.51193602363158e-05
360,evening_chronotype,weight,0.00189793591440072,0.00354850174913749,0.59274973551535,0.0236843311067129,0.0035466277631024,2.42247913983215e-11,0.0460092239424808,0.000963206819113183,0.00283265837667048,0.00131211811697477,0.00501303617221661,0.00501834820256582,0.00501833039695133,0.00501834621056394,4.60050319730541e-20,0.847792517122775,1,0.793735873032077
361,fathers_age,alcohol_intake_frequency,0.0256839755786424,0.0035472919184114,4.47211628921866e-13,0.026810088062946,0.00354710359466803,4.08358073843879e-14,0.0353829431779564,0.0205277538146356,0.0308374656595978,0.0182293390915957,0.0050152081780025,0.0050172930810417,0.00501596386453006,0.00501751664018358,4.51813702634531e-09,4.29622123278622e-05,1.92807723305427e-06,0.492848322566826
362,fathers_age,basal_metabolic_rate,-0.00560186659448081,0.00354837121338442,0.114401459849169,-0.0186107528979054,0.00354781266672902,1.55691969897556e-07,-0.0254248620457253,0.00122987876790627,-0.0124325663149617,-0.0117931844136937,0.00501672827815618,0.0050183467351129,0.00501796267553737,0.00501800154427764,0.000890342393575992,0.806398478121666,1,1
363,fathers_age,birth_weight,0.00604547529458545,0.00354843192738599,0.0884365255231571,0.021657308859668,0.00354761506533419,1.0296066142851e-09,0.0275822749340291,0.00334717586338974,0.00874359866805078,0.0157292987634098,0.00501644123218634,0.00501832241865705,0.00501815869908289,0.00501772969493553,8.86253369787945e-05,0.504781761073999,1,1
364,fathers_age,bmi,-0.0383930457507868,0.00354584872149254,2.54733639247419e-27,-0.0636961459552734,0.00354127610936606,2.47328194656113e-72,-0.0676456141979669,-0.0434089564976145,-0.033373262632647,-0.0597426833433881,0.00500685555720964,0.00501362016798974,0.00501555509608467,0.00500938680626172,5.42548874156007e-38,4.96950063003784e-18,7.23720943787179e-08,3.08413921097036e-29
365,fathers_age,body_fat_percentage,-0.0425945002222389,0.00354524123281569,2.9796482152138e-33,-0.0585839857045719,0.00354240974568385,1.95757193568131e-61,-0.0603138154489464,-0.047790090235739,-0.0373942986742052,-0.0568534520551014,0.00500921444600066,0.00501261656755338,0.00501484063905353,0.00501023352113155,7.83006085607354e-30,1.59646626632201e-21,2.38293493727612e-10,2.62392150267208e-26
366,fathers_age,diastolic,-0.0154554802797251,0.00354807252417057,1.32447758853635e-05,-0.0474956195563268,0.00354428850523842,5.99701537327496e-41,-0.0585240576766694,-0.0181951881906129,-0.0127153081475008,-0.0364439764042671,0.00500974906983858,0.00501751976194079,0.00501794483299697,0.00501501682841222,5.53976593479381e-28,0.000287836290700451,1,9.76043953079291e-10
367,fathers_age,eduyears,0.0843457310912357,0.00353586292505572,9.12553464428839e-126,0.107093923851702,0.00352808858514435,2.18086457460462e-202,0.109822363962182,0.0853586770822814,0.0833324363251156,0.104362253953755,0.00498799568426553,0.00500003499596588,0.00500089572176312,0.00499094707782985,8.5770927060411e-107,4.12553180022782e-65,1.33914916773487e-58,1.43287211126154e-96
368,fathers_age,evening_chronotype,0.00806434979109464,0.00354837126942463,0.0230448355658684,-0.00134555376938637,0.00354850552892932,0.704547622743665,-0.000614110480574647,0.00446119869642916,0.0116670821245689,-0.00207699417867071,0.00501834958420774,0.00501830059190549,0.00501800896791573,0.00501833970614237,1,0.374016018490776,1,1
369,fathers_age,fathers_age,0.0289430603641982,0.00354702308448523,3.35531698084958e-16,NA,0,NA,1,0.0289430603641982,0.0289430603641982,1,0,0.00501624815212946,0.00501624815212946,0,0,7.99247067081331e-09,1.88302609004362e-05,0
370,fathers_age,FEV1_zscore,-0.0107430510173498,0.00354829522964531,0.00246450728948613,-0.0285554845657594,0.00354704405892793,8.24552654867673e-16,-0.0317903787957437,-0.00840692125476717,-0.0130789462567874,-0.0253193936502165,0.0050158140462331,0.00501817318807729,0.00501792129554227,0.005016741711374,5.79803311412035e-07,0.093884208353109,1,0.000983255562155602
371,fathers_age,fiq_score,0.0448341539983011,0.00354492854443859,1.15628390001816e-36,0.068450145967817,0.00354018567531651,2.71690313794632e-83,0.0692440336132409,0.0421363614285919,0.0475306393552462,0.0676560849073881,0.00500630524119844,0.0050138935784976,0.00501267869268494,0.0050068519942866,2.07928511242448e-43,4.45969324355173e-17,7.66104488607798e-18,1.62612431816774e-41
372,fathers_age,FVC_zscore,-0.00862364331284944,0.00354837432980408,0.0150859874133123,-0.0200629047842635,0.0035477879364769,1.55804333295986e-08,-0.0221197308557619,-0.00723692795304714,-0.0100102923386624,-0.0180057390142329,0.0050171226847586,0.00501821911542382,0.00501809908990024,0.00501753697327629,0.021109791424495,0.14927338677021,1,0.576929209664906
373,fathers_age,glucose_fasting_adj,-0.0119064136961294,0.00354824473551121,0.000791991799652017,-0.0164028741378417,0.00354802672751583,3.7805158528972e-06,-0.0181728796922351,-0.00915580867556883,-0.014656658388026,-0.0146326629493374,0.00501752179801395,0.00501814018485593,0.00501781148645018,0.00501781325011307,0.000292829972849647,0.0680776487509439,1,0.00354585820924113
374,fathers_age,grip_strength_left,0.0178537188327241,0.00354789120050708,4.84868235552848e-07,0.0187679634295224,0.00354773541955548,1.22232869283957e-07,0.0279358536357889,0.0123931904388631,0.0233121180378761,0.00959375737778216,0.00501639195801715,0.00501796512853531,0.0050169867217191,0.00501811958023839,5.96210203242289e-05,0.0135243877931406,0.00699620107021043,1
375,fathers_age,grip_strength_right,0.0162656308678109,0.00354800481201778,4.55195141687432e-06,0.0211937435567384,0.00354763711045487,2.31441989791279e-09,0.0277161714469059,0.0207334307874429,0.0117965315242164,0.0146677057001222,0.00501642264647177,0.00501727178245402,0.00501800134614593,0.00501781067350191,7.57545898620716e-05,3.59712560627353e-05,1,1
376,fathers_age,heel_bmd,6.92425609831655e-05,0.00354850269174123,0.984431725347316,-0.00197180140888518,0.00354841317031881,0.578425935810276,0.00513555303510245,0.00205413803559057,-0.0019156540048307,-0.00907875747563045,0.00501828435331096,0.0050183399430636,0.00501834132249245,0.00501814371038168,1,0.682302496171791,1,1
377,fathers_age,heel_bmd_tscore,-0.00122851896041826,0.00354849701177743,0.729186210866947,-0.00382819352468706,0.00354840202260976,0.280654600933374,0.00295651199789997,0.00114566054731965,-0.00360267076928311,-0.0106121942614826,0.00501832859784075,0.00501834723710813,0.00501831796321202,0.00501806794256717,1,0.819418557075744,1,1
378,fathers_age,heel_qui,0.00056936441967483,0.00354849959569026,0.872524905233477,-0.00182166101999681,0.00354842066262959,0.607690889970848,0.00502383840947986,0.00288569449517312,-0.00174697787526363,-0.00866681902294394,0.00501828720114273,0.00501832963596745,0.00501834287265995,0.0050181620533894,1,0.565273672324926,1,1
379,fathers_age,hip_circumference,-0.0184758209827385,0.00354788265323137,1.91337306611707e-07,-0.0320485056111154,0.00354649255511789,1.61507606009457e-19,-0.0425038809965057,-0.0150081583201147,-0.0219425949167683,-0.0215790849986729,0.00501381545572848,0.0050177853199465,0.00501714227367998,0.00501718197964642,6.64801861226593e-14,0.0027824289274075,0.0246115158778195,0.0333996174469232
380,fathers_age,LDL_fasting_statin_adj,-0.0014718931756628,0.00354848013744061,0.678291700163887,-0.0221839462807754,0.00354723352905232,4.0039789016171e-10,-0.0372407038892716,-0.00527843121072423,0.0023347301696087,-0.00710703947912847,0.00501486942315191,0.0050182806197805,0.00501833685305221,0.00501822379042875,1.14122541951241e-13,0.292879097154915,1,0.15671132992158
381,fathers_age,lifetime_sexual_partners,0.00473852098740993,0.0035483476341975,0.181740158766196,-0.0031402391272735,0.00354830830892686,0.376158717736059,0.0070406733006453,-0.00356164953781034,0.013037385978136,-0.0133198498882929,0.0050182261464267,0.00501831870063637,0.00501792401923846,0.00501790533688655,1,0.47787597398524,1,1
382,fathers_age,logMAR_final_left,-0.0126314274562916,0.0035482259594183,0.000370957078816856,-0.0369204302355694,0.00354608803076489,2.19513990538738e-25,-0.0380624478411519,-0.0120345354405269,-0.0132283014684293,-0.0357782197276335,0.00501471404542647,0.00501798711337617,0.00501791143582711,0.00501513755435064,8.69803461609307e-11,0.0164768776136015,1,2.56039999757904e-09
383,fathers_age,logMAR_final_right,-0.0147007157738078,0.00354811728244233,3.42427221747701e-05,-0.0290532127301897,0.00354701167619287,2.59283117195639e-16,-0.0288562955129623,-0.0124545646519292,-0.0169465702003488,-0.0292501254373987,0.00501626074078234,0.00501796130171903,0.00501762987813941,0.0050162032964464,2.0720938023829e-05,0.0130689419883154,1,1.30376187844283e-05
384,fathers_age,max_daily_cigarettes,-0.0220222925965623,0.00354758011602585,5.37676375372489e-10,-0.0483576775464124,0.0035442989375801,2.19825975012715e-42,-0.0425770363859459,-0.0282554713771294,-0.0157856879205496,-0.0541318473815588,0.00501379982415077,0.0050163468760736,0.0050177252353176,0.00501099260825562,5.85567898366558e-14,1.7862947205701e-08,1,1.1145250879726e-23
385,fathers_age,met_physical_activity,-0.0170169866511676,0.00354795131533068,1.61635045389207e-06,-0.0155545562629505,0.00354788418493404,1.16424479040669e-05,-0.00503587885543702,-0.0220268279417829,-0.0120054359214985,-0.0260663532848576,0.00501828689721884,0.00501713297825737,0.00501798886880057,0.00501664536969149,1,1.13475072955374e-05,1,0.000452700852202155
386,fathers_age,mothers_age,0.0228818283016658,0.00354757397987605,1.11855117164108e-10,0.0825335791040171,0.00353629914293804,1.78373738235034e-120,0.0901683775671391,0.0248141959006726,0.0209491186973174,0.0748793569300545,0.00499790845668919,0.00501680528217828,0.00501724921900859,0.00500426201425212,6.23518478752755e-69,7.59791190528238e-07,0.0582133701310448,5.83296218700946e-47
387,fathers_age,neuroticism_score,-0.0146788927897007,0.00354812710387288,3.5175042634435e-05,-0.0271349530683639,0.00354719195805848,2.01449285232671e-14,-0.0296351487713922,-0.0150671659692406,-0.0142906107563242,-0.0246340782051697,0.00501614638323686,0.00501778086647437,0.00501783807665603,0.00501682763700451,8.255215869545e-06,0.00267714325305129,1,0.00194200292635776
